source,author,title,description,url,urlToImage,publishedAt,content
"{'id': None, 'name': 'Hvg.hu'}",hvg@hvg.hu,"Hetekig kínoztak New Yorkban egy olasz férfit, hogy kiszedjék belőle kriptofiókjának jelszavát","Az áldozatot megverték, elektromos árammal sokkolták és fenyegették, egyszer kilógatták a párkányon is. A fiatal egy óvatlan pillanatban el tudott menekülni, az utcában lévő rendőrök siettek a segítségére.",https://hvg.hu/gazdasag/20250525_kinzas-kriptovaluta-emberrablas-manhattan-new-york-bitcoin,https://img.hvg.hu/Img/7fcefbf8-ac48-4ee6-aef5-32203afa118c/0d2eef54-6b65-42d1-8d66-7a46b6a45d0f.jpg,2025-05-25T09:30:22Z,"Letartóztatták John Woeltz kriptokereskedt, akit azzal vádolnak, hogy elrabolt és megkínzott egy olasz férfit a New York-i lakásában, hogy megszerezze annak bitcoin jelszavát – írja az Associated Pre… [+1494 chars]"
"{'id': None, 'name': 'Biztoc.com'}",investing.com,Bank of Israel MPC back to full strength after economist Heffetz approved,,https://biztoc.com/x/c4253948909662b7,https://biztoc.com/cdn/948/og.png,2025-05-25T09:17:07Z,"{ window.open(this.href, '_blank'); }, 200); return false;""&gt;Why did Trump restart student loan collections? { window.open(this.href, '_blank'); }, 200); return false;""&gt;How will SoftBank's U.S.-… [+1027 chars]"
"{'id': None, 'name': 'Biztoc.com'}",barrons.com,Tim Cook to Donald Trump: You Were Serious About That?,,https://biztoc.com/x/3f6a10aa01960195,https://biztoc.com/cdn/948/og.png,2025-05-25T09:17:05Z,"{ window.open(this.href, '_blank'); }, 200); return false;""&gt;Why did Trump restart student loan collections? { window.open(this.href, '_blank'); }, 200); return false;""&gt;How will SoftBank's U.S.-… [+983 chars]"
"{'id': None, 'name': 'Biztoc.com'}",investing.com,Why the Bank of England can relax about inflation?,,https://biztoc.com/x/692ec54aa59b9a33,https://biztoc.com/cdn/948/og.png,2025-05-25T09:16:44Z,"{ window.open(this.href, '_blank'); }, 200); return false;""&gt;Why did Trump restart student loan collections? { window.open(this.href, '_blank'); }, 200); return false;""&gt;How will SoftBank's U.S.-… [+998 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,"Core Scientific, Inc. (NASDAQ:CORZ) Shares Bought by Nuveen Asset Management LLC","Nuveen Asset Management LLC grew its stake in shares of Core Scientific, Inc. (NASDAQ:CORZ – Free Report) by 196.0% during the fourth quarter, according to the company in its most recent disclosure with the Securities and Exchange Commission (SEC). The instit…",https://www.etfdailynews.com/2025/05/25/core-scientific-inc-nasdaqcorz-shares-bought-by-nuveen-asset-management-llc/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/core-scientific-inc-logo-1200x675.jpg?v=20220224081413&w=240&h=240&zc=2,2025-05-25T09:14:48Z,"Nuveen Asset Management LLC grew its stake in shares of Core Scientific, Inc. (NASDAQ:CORZ – Free Report) by 196.0% during the fourth quarter, according to the company in its most recent disclosure w… [+5178 chars]"
"{'id': 'el-mundo', 'name': 'El Mundo'}","Fede Durán, David González/Araba Press",Bit2Me y el escudo regulatorio para perderle de una vez el miedo a las criptomonedas,"Hace un par de años, durante una conversación mantenida con los fundadores de Bit2Me, Leif Ferreira (CEO) destacaba el hecho de que el Gobierno español se adentrase en el mundo...",https://www.elmundo.es/economia/empresas/2025/05/25/682f04a4fdddff32338b45b5.html,https://phantom-elmundo.uecdn.es/9af4f4b03f7468c8bd2350a927ae42ce/resize/1200/f/webp/assets/multimedia/imagenes/2025/05/22/17479115955968.jpg,2025-05-25T09:14:40Z,"Hace un par de años, durante una conversación mantenida con los fundadores de Bit2Me, Leif Ferreira (CEO) destacaba el hecho de que el Gobierno español se adentrase en el mundo de las criptomonedas d… [+5493 chars]"
"{'id': None, 'name': 'Cointelegraph'}",Cointelegraph by William Suberg,Bitcoin trader swaps $1.25B long for short as BTC price slides under $108K,"Key points:<ul><li>Bitcoin is heading further away from its latest all-time highs as US trade tariffs dictate the mood.
</li><li>Traders are unfazed, arguing that BTC price action can retest even lower levels while maintaining its bull run.
</li><li>Hyperli…",https://cointelegraph.com/news/bitcoin-trader-swaps-1-25b-long-for-short-as-btc-price-108k,"https://images.cointelegraph.com/cdn-cgi/image/format=auto,onerror=redirect,quality=90,width=1200/https://s3.cointelegraph.com/uploads/2025-05/0197069a-8565-7689-867a-13061d486840",2025-05-25T09:11:55Z,"Key points:
<ul><li>Bitcoin is heading further away from its latest all-time highs as US trade tariffs dictate the mood.
</li><li>Traders are unfazed, arguing that BTC price action can retest even … [+3369 chars]"
"{'id': None, 'name': 'Biztoc.com'}",bloomberg.com,"Pakistan Allocates 2,000-MW Capacity to Power Bitcoin Mining",,https://biztoc.com/x/2e3e925fc5fc4927,https://biztoc.com/cdn/2e3e925fc5fc4927_s.webp,2025-05-25T09:06:03Z,"{ window.open(this.href, '_blank'); }, 200); return false;""&gt;Why did Trump restart student loan collections? { window.open(this.href, '_blank'); }, 200); return false;""&gt;How will SoftBank's U.S.-… [+1020 chars]"
"{'id': None, 'name': 'Ilpost.it'}",,Cosa sappiamo dell’italiano sequestrato a New York per il suo conto Bitcoin,È riuscito a scappare venerdì mattina e la polizia ha arrestato il presunto responsabile del rapimento e dei maltrattamenti che gli sono stati inflitti,https://www.ilpost.it/2025/05/25/uomo-rapito-torturato-bitcoin/,https://static-prod.cdnilpost.com/wp-content/uploads/2025/05/25/1748151190-AP25143741745326-1.jpg,2025-05-25T09:00:13Z,"Sabato mattina il tribunale penale di Manhattan ha incriminato un uomo di 37 anni, John Woeltz, accusandolo di aver rapito, picchiato e torturato per settimane un ventottenne italiano nel tentativo d… [+2684 chars]"
"{'id': None, 'name': 'NDTV News'}",NDTV News Desk,"US Crypto Tycoon Drugs Tourist, Ties And Urinates On Him For Bitcoin Password","John Woeltz, 37, faces multiple charges including kidnapping, unlawful imprisonment, assault, and criminal possession of a weapon.",https://www.ndtv.com/world-news/us-crypto-tycoon-drugs-tourist-ties-and-urinates-on-him-for-bitcoin-password-8502901,https://c.ndtvimg.com/2025-05/9gtmes9_crypto_625x300_25_May_25.jpeg,2025-05-25T08:59:54Z,"A Kentucky crypto millionaire accused of kidnapping and torturing an Italian man in a luxury Soho apartment to force him to reveal his Bitcoin password has been ordered imprisonment without bail.
Jo… [+2671 chars]"
"{'id': None, 'name': 'Biztoc.com'}",investing.com,Trump aims to use tariffs to boost manufacturing jobs. But is it possible?,,https://biztoc.com/x/c154599f6a8e8faa,https://biztoc.com/cdn/948/og.png,2025-05-25T08:54:49Z,"{ window.open(this.href, '_blank'); }, 200); return false;""&gt;Why did Trump restart student loan collections? { window.open(this.href, '_blank'); }, 200); return false;""&gt;How will SoftBank's U.S.-… [+1021 chars]"
"{'id': None, 'name': 'Habr.com'}",ssfe,Введение в криптографию и криптографические протоколы. Защита информации в цифровом мире,"Каждое наше сообщение в интернете — от сообщения в мессенджере до оплаты покупок — защищено невидимой «силой» под названием криптография. В этой статье я постараюсь простыми словами разобрать, что это такое, зачем нужны ключи и шифры и как работают цифровые п…",https://habr.com/ru/articles/912594/#post-content-body,https://habr.com/share/publication/912594/163ce7b4970c644fcaf80d93682f348a/,2025-05-25T08:54:42Z,"-, 
 "" "" . , , -. , ( HTTPS-, , VPN). (, ) , . , , : , 
 , :
 , , . . : , . (, TLS/SSL SSH ), 
  (plaintext),     . «»     .   ,   . , «, !»   ,  ,   , . :   ( ,   ) ,   .
 :
<ol><li></li><li> … [+1267 chars]"
"{'id': None, 'name': 'CHIP Online Deutschland'}",Britta Schermer,C24 Geld einzahlen: So einfach funktioniert die Einzahlung auf Ihr Konto,"Erfahren Sie, wie einfach es ist, Geld auf Ihr C24-Konto einzuzahlen. Unser Leitfaden bietet detaillierte Informationen zu den verfügbaren Methoden und gibt nützliche Tipps, um den Prozess reibungslos zu gestalten. … ... mehr",https://praxistipps.chip.de/c24-geld-einzahlen-so-einfach-funktioniert-die-einzahlung-auf-ihr-konto_187662,https://im.contentlounge.net/styles/manual_crop/s3/2025-05/243698953.jpg?im=AspectCrop%3D%281.91%2C1%29%2Cgravity%3DCenter%3BResize%3D%281200%2C630%29%2Caspect%3Dfit%3BBackgroundColor%2Ccolor%3Dffffff&hash=84b5b33026bddbf47141ef2603a675d3d20c783cf4e53d0950c5d70abc060356,2025-05-25T08:37:08Z,"Erfahren Sie, wie einfach es ist, Geld auf Ihr C24-Konto einzuzahlen. Unser Leitfaden bietet detaillierte Informationen zu den verfügbaren Methoden und gibt nützliche Tipps, um den Prozess reibungslo… [+4847 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,"ProShare Advisors LLC Has $720,000 Stake in Core Scientific, Inc. (NASDAQ:CORZ)","ProShare Advisors LLC lifted its stake in shares of Core Scientific, Inc. (NASDAQ:CORZ – Free Report) by 52.1% during the fourth quarter, according to its most recent disclosure with the Securities and Exchange Commission. The institutional investor owned 51,…",https://www.etfdailynews.com/2025/05/25/proshare-advisors-llc-has-720000-stake-in-core-scientific-inc-nasdaqcorz/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/core-scientific-inc-logo-1200x675.jpg?v=20220224081413&w=240&h=240&zc=2,2025-05-25T08:34:51Z,"ProShare Advisors LLC lifted its stake in shares of Core Scientific, Inc. (NASDAQ:CORZ – Free Report) by 52.1% during the fourth quarter, according to its most recent disclosure with the Securities a… [+5503 chars]"
"{'id': None, 'name': 'Yahoo Entertainment'}",Reuters,"Pakistan allocates 2,000 megawatts of electricity to bitcoin mining, AI data centres","ISLAMABAD (Reuters) -Pakistan will allocate 2,000 megawatts (MW) of electricity in the first phase of a national initiative to power bitcoin mining and AI...",https://finance.yahoo.com/news/pakistan-allocates-2-000-megawatts-083112676.html,https://media.zenfs.com/en/reuters-finance.com/245792cf95ea873532f1d949e5fa5626,2025-05-25T08:31:12Z,"ISLAMABAD (Reuters) -Pakistan will allocate 2,000 megawatts (MW) of electricity in the first phase of a national initiative to power bitcoin mining and AI data centres, its finance ministry said on S… [+803 chars]"
"{'id': None, 'name': 'newsBTC'}",Sebastian Villafuerte,Bitcoin Profit-Taking Remains Healthy – Data Shows No Signs Of Overheating,"Bitcoin is wrapping up the week with strength, trading above the $105,000 mark after a sharp rally that pushed prices to a new all-time high near $112,000. The move reignited bullish momentum across the market, with traders and analysts now turning their focu…",http://www.newsbtc.com/bitcoin-news/bitcoin-profit-taking-remains-healthy-data-shows-no-signs-of-overheating/,https://www.newsbtc.com/wp-content/uploads/2025/05/Untitled-design-88.jpg,2025-05-25T08:30:45Z,"Strict editorial policy that focuses on accuracy, relevance, and impartiality
Created by industry experts and meticulously reviewed
The highest standards in reporting and publishing
Strict editori… [+4373 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,"Man Group plc Acquires Shares of 391,085 HIVE Digital Technologies Ltd. (NASDAQ:HIVE)","Man Group plc acquired a new stake in HIVE Digital Technologies Ltd. (NASDAQ:HIVE – Free Report) in the fourth quarter, according to the company in its most recent 13F filing with the SEC. The institutional investor acquired 391,085 shares of the company’s st…",https://www.etfdailynews.com/2025/05/25/man-group-plc-acquires-shares-of-391085-hive-digital-technologies-ltd-nasdaqhive/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/hive-digital-technologies-ltd-logo-1200x675.png?v=20240523105317&w=240&h=240&zc=2,2025-05-25T08:23:02Z,"Man Group plc acquired a new stake in HIVE Digital Technologies Ltd. (NASDAQ:HIVE – Free Report) in the fourth quarter, according to the company in its most recent 13F filing with the SEC. The instit… [+3848 chars]"
"{'id': None, 'name': 'Biztoc.com'}",bloomberg.com,"China, Indonesia Sovereign Wealth Funds Boost Investment Ties",,https://biztoc.com/x/ffb97340d1c55d7d,https://biztoc.com/cdn/ffb97340d1c55d7d_s.webp,2025-05-25T08:21:26Z,"{ window.open(this.href, '_blank'); }, 200); return false;""&gt;Why did Trump restart student loan collections? { window.open(this.href, '_blank'); }, 200); return false;""&gt;How will SoftBank's U.S.-… [+1020 chars]"
"{'id': 'the-times-of-india', 'name': 'The Times of India'}",Reuters,"Pakistan allocates 2,000 megawatts of electricity to bitcoin mining, AI data centres","Pakistan plans to allocate 2,000 MW of electricity for bitcoin mining and AI data centers in its first phase, aiming to monetize surplus electricity and attract foreign investment. This initiative, led by the Pakistan Crypto Council, seeks to address challeng…",https://economictimes.indiatimes.com/news/international/world-news/pakistan-allocates-2000-megawatts-of-electricity-to-bitcoin-mining-ai-data-centres/articleshow/121391398.cms,"https://img.etimg.com/thumb/msid-121391400,width-1200,height-630,imgsize-2541014,overlay-economictimes/articleshow.jpg",2025-05-25T08:21:10Z,"Pakistan will allocate 2,000 megawatts (MW) of electricity in the first phase of a national initiative to power bitcoin mining and AI data centres, its finance ministry said on Sunday.The allocation … [+787 chars]"
"{'id': None, 'name': 'Biztoc.com'}",barrons.com,Young Investors Have Time on Their Side as They Navigate a Tricky Economy,,https://biztoc.com/x/7c4d113d6c677834,https://biztoc.com/cdn/7c4d113d6c677834_s.webp,2025-05-25T08:10:31Z,"{ window.open(this.href, '_blank'); }, 200); return false;""&gt;Why did Trump restart student loan collections? { window.open(this.href, '_blank'); }, 200); return false;""&gt;How will SoftBank's U.S.-… [+983 chars]"
"{'id': None, 'name': 'Aristeguinoticias.com'}",Redacción AN / MDS,Secuestran y torturan a hombre en Nueva York para que revelara clave de su Bitcoin,"La víctima, de nacionalidad italiana, logró escapar y contactó a la policía para denunciar lo ocurrido.",https://aristeguinoticias.com/250525/mundo/secuestran-y-torturan-a-hombre-en-nueva-york-para-que-revelara-clave-de-su-bitcoin/,https://editorial.aristeguinoticias.com/wp-content/uploads/2025/05/seucestro-bitcoin-25052025.jpg,2025-05-25T08:03:25Z,"Un inversor de criptomonedas fue acusado este sábado en Nueva York de secuestrar durante tres semanas, torturar y amenazar con matar a un hombre italiano en una residencia de lujo en Manhattan para q… [+1965 chars]"
